didok85;Name;URL;geopos;lod;Linie;Linienname;Betriebspunkt
8515399.0;Gellert Nord (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G341.pdf;47.5591452444, 7.59458004936;http://lod.opentransportdata.swiss/didok/8515399;341.0;Delémont - Basel SBB - Basel Bad Bf;GELN
8500090.0;Basel Bad Bf;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G341.pdf;47.5591452444, 7.59458004936;http://lod.opentransportdata.swiss/didok/8500090;341.0;Delémont - Basel SBB - Basel Bad Bf;BAD
8516169.0;Thun Schadau;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G351.pdf;46.7478987583, 7.62319654498;http://lod.opentransportdata.swiss/didok/8516169;351.0;Thun - Kandersteg;THSC
8507468.0;Felsenburg;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G351.pdf;46.5374460789, 7.67786003632;http://lod.opentransportdata.swiss/didok/8507468;351.0;Thun - Kandersteg;FEB
8516856.0;Büel (Spw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G351.pdf;46.4705055631, 7.7093025554;http://lod.opentransportdata.swiss/didok/8516856;351.0;Thun - Kandersteg;BUHL
8507475.0;Kandersteg;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G352.pdf;46.4705055631, 7.7093025554;http://lod.opentransportdata.swiss/didok/8507475;352.0;Kandersteg - Brig;KA
8507474.0;Goppenstein;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G352.pdf;46.3891923743, 7.73537854629;http://lod.opentransportdata.swiss/didok/8507474;352.0;Kandersteg - Brig;GO
8507473.0;Hohtenn;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G352.pdf;46.3369045354, 7.76670034425;http://lod.opentransportdata.swiss/didok/8507473;352.0;Kandersteg - Brig;HT
8507472.0;Ausserberg;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G352.pdf;46.3282799929, 7.85467605054;http://lod.opentransportdata.swiss/didok/8507472;352.0;Kandersteg - Brig;AB
8515730.0;Viktoria (Spw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G352.pdf;46.3079320438, 7.86044205176;http://lod.opentransportdata.swiss/didok/8515730;352.0;Kandersteg - Brig;VIKT
8507284.0;Enge im Simmental;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G361.pdf;;http://lod.opentransportdata.swiss/didok/8507284;361.0;Zweisimmen - Spiez;ENGE
8507298.0;Wimmis;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G361.pdf;46.6627725346, 7.64259884096;http://lod.opentransportdata.swiss/didok/8507298;361.0;Zweisimmen - Spiez;WM
8507288.0;Eifeld;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G361.pdf;46.6627725346, 7.64259884096;http://lod.opentransportdata.swiss/didok/8507288;361.0;Zweisimmen - Spiez;EIF
8507289.0;Spiezmoos Süd;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G361.pdf;46.687803083, 7.6717443637;http://lod.opentransportdata.swiss/didok/8507289;361.0;Zweisimmen - Spiez;SPMS
8507483.0;Spiez;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G361.pdf;46.687803083, 7.6717443637;http://lod.opentransportdata.swiss/didok/8507483;361.0;Zweisimmen - Spiez;SP
8507496.0;Faulensee;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G362.pdf;46.687803083, 7.6717443637;http://lod.opentransportdata.swiss/didok/8507496;362.0;Spiez - Interlaken Ost;FS
8507497.0;Krattighalde;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G362.pdf;46.6514866759, 7.74124038719;http://lod.opentransportdata.swiss/didok/8507497;362.0;Spiez - Interlaken Ost;KH
8507093.0;Kehrsatz Nord;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G371.pdf;46.9134310798, 7.472501337;http://lod.opentransportdata.swiss/didok/8507093;371.0;Bern - Belp - Thun;KSN
8507076.0;Belp;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G371.pdf;46.8876572297, 7.51110322943;http://lod.opentransportdata.swiss/didok/8507076;371.0;Bern - Belp - Thun;BP
8507094.0;Uetendorf Allmend;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G371.pdf;46.7762709243, 7.57555916413;http://lod.opentransportdata.swiss/didok/8507094;371.0;Bern - Belp - Thun;UEA
8507090.0;Lerchenfeld;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G371.pdf;46.7478987583, 7.62319654498;http://lod.opentransportdata.swiss/didok/8507090;371.0;Bern - Belp - Thun;LNF
8518576.0;Bern Weyermannshaus (Spw) BLS;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G372.pdf;46.9489028306, 7.40730463004;http://lod.opentransportdata.swiss/didok/8518576;372.0;Bern - Schwarzenburg;BWMB
8507081.0;Bern Fischermätteli;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G372.pdf;46.9489028306, 7.40730463004;http://lod.opentransportdata.swiss/didok/8507081;372.0;Bern - Schwarzenburg;BNFI
8507000.0;Bern;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G381.pdf;46.9489028306, 7.40730463004;http://lod.opentransportdata.swiss/didok/8507000;381.0;Bern - Neuchâtel;BN
8504485.0;Ferenbalm-Gurbrü;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G381.pdf;46.9480514349, 7.22522817232;http://lod.opentransportdata.swiss/didok/8504485;381.0;Bern - Neuchâtel;FEG
8504490.0;Zihlbrücke;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G381.pdf;47.0074262167, 7.05711175246;http://lod.opentransportdata.swiss/didok/8504490;381.0;Bern - Neuchâtel;ZBR
8504242.0;Neuchâtel Est (bif);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G381.pdf;47.0106288909, 6.93893723385;http://lod.opentransportdata.swiss/didok/8504242;381.0;Bern - Neuchâtel;NEMA
8507482.0;Heustrich-Emdthal;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G391.pdf;46.6247972477, 7.74961132963;http://lod.opentransportdata.swiss/didok/8507482;391.0;Spiez - Frutigen - Visp - Brig;HEU
8507480.0;Reichenbach im Kandertal;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G391.pdf;46.5765769655, 7.73804717161;http://lod.opentransportdata.swiss/didok/8507480;391.0;Spiez - Frutigen - Visp - Brig;REIK
8515272.0;Liestal Nord (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G411.pdf;47.4867978791, 7.72668362483;http://lod.opentransportdata.swiss/didok/8515272;411.0;Basel SBB - Adlertunnel - Liestal - Olten;LSTN
8500023.0;Liestal;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G411.pdf;47.4867978791, 7.72668362483;http://lod.opentransportdata.swiss/didok/8500023;411.0;Basel SBB - Adlertunnel - Liestal - Olten;LST
8500024.0;Lausen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G411.pdf;47.4719588583, 7.76657724847;http://lod.opentransportdata.swiss/didok/8500024;411.0;Basel SBB - Adlertunnel - Liestal - Olten;LSN
8500025.0;Itingen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G411.pdf;47.4661985009, 7.78579886357;http://lod.opentransportdata.swiss/didok/8500025;411.0;Basel SBB - Adlertunnel - Liestal - Olten;IT
8515984.0;Muttenz Ost (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G412.pdf;47.5262386939, 7.65002525926;http://lod.opentransportdata.swiss/didok/8515984;412.0;Basel SBB - Frenkendorf-F. - Olten VL;MUOS
8515422.0;Pratteln West;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G412.pdf;47.5262386939, 7.65002525926;http://lod.opentransportdata.swiss/didok/8515422;412.0;Basel SBB - Frenkendorf-F. - Olten VL;PRW
8515272.0;Liestal Nord (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G412.pdf;47.4867978791, 7.72668362483;http://lod.opentransportdata.swiss/didok/8515272;412.0;Basel SBB - Frenkendorf-F. - Olten VL;LSTN
8500025.0;Itingen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G412.pdf;47.4661985009, 7.78579886357;http://lod.opentransportdata.swiss/didok/8500025;412.0;Basel SBB - Frenkendorf-F. - Olten VL;IT
8500241.0;Olten Tunnel (Spw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G412.pdf;47.3711034662, 7.89053680434;http://lod.opentransportdata.swiss/didok/8500241;412.0;Basel SBB - Frenkendorf-F. - Olten VL;OLTU
8500244.0;Olten Ost (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G412.pdf;47.3462406235, 7.90120042243;http://lod.opentransportdata.swiss/didok/8500244;412.0;Basel SBB - Frenkendorf-F. - Olten VL;OLO
8502013.0;Aarburg-Oftringen Süd (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G421.pdf;;http://lod.opentransportdata.swiss/didok/8502013;421.0;Olten - Sursee - Luzern;ABOS
8502002.0;Brittnau-Wikon;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G421.pdf;47.2690673624, 7.98005518217;http://lod.opentransportdata.swiss/didok/8502002;421.0;Olten - Sursee - Luzern;BRIT
8500037.0;Trimbach;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G422.pdf;47.3711034662, 7.89053680434;http://lod.opentransportdata.swiss/didok/8500037;422.0;Sissach - Läufelfingen - Olten;TRI
8500218.0;Olten;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G422.pdf;47.3462406235, 7.90120042243;http://lod.opentransportdata.swiss/didok/8500218;422.0;Sissach - Läufelfingen - Olten;OL
8502026.0;Gelfingen;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G431.pdf;47.2237027147, 8.27599750186;http://lod.opentransportdata.swiss/didok/8502026;431.0;Lenzburg - Hochdorf - Luzern;GELF
8502017.0;Waldibrücke;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G431.pdf;47.0879044211, 8.28731356998;http://lod.opentransportdata.swiss/didok/8502017;431.0;Lenzburg - Hochdorf - Luzern;WAB
8515404.0;Hübeli LU;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G431.pdf;47.0879044211, 8.28731356998;http://lod.opentransportdata.swiss/didok/8515404;431.0;Lenzburg - Hochdorf - Luzern;HUEB
8502028.0;Emmenbrücke Gersag;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G431.pdf;47.0879044211, 8.28731356998;http://lod.opentransportdata.swiss/didok/8502028;431.0;Lenzburg - Hochdorf - Luzern;GSAG
8515732.0;Heimbach (Spw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G431.pdf;47.0562397859, 8.29182679396;http://lod.opentransportdata.swiss/didok/8515732;431.0;Lenzburg - Hochdorf - Luzern;HEIM
8517174.0;Kölliken Sondermülldeponie;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G432.pdf;47.3210246184, 7.98796580887;http://lod.opentransportdata.swiss/didok/8517174;432.0;Zofingen - Suhr - Lenzburg - Mellingen - Wettingen;KSMD
8502106.0;Mägenwil;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G432.pdf;47.4135564086, 8.23479888927;http://lod.opentransportdata.swiss/didok/8502106;432.0;Zofingen - Suhr - Lenzburg - Mellingen - Wettingen;MAEG
8502108.0;Dättwil;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G432.pdf;47.4680908076, 8.29194539636;http://lod.opentransportdata.swiss/didok/8502108;432.0;Zofingen - Suhr - Lenzburg - Mellingen - Wettingen;DAET
8505000.0;Luzern;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G441.pdf;47.0562397859, 8.29182679396;http://lod.opentransportdata.swiss/didok/8505000;441.0;Luzern - Hergiswil - Engelberg;LZ
8508320.0;Hergiswil Matt;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G441.pdf;46.9873073935, 8.28132853325;http://lod.opentransportdata.swiss/didok/8508320;441.0;Luzern - Hergiswil - Engelberg;MATT
8508391.0;Stans;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G441.pdf;46.9601544315, 8.36444202524;http://lod.opentransportdata.swiss/didok/8508391;441.0;Luzern - Hergiswil - Engelberg;STAN
8508392.0;Dallenwil;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G441.pdf;46.9186454771, 8.36605412117;http://lod.opentransportdata.swiss/didok/8508392;441.0;Luzern - Hergiswil - Engelberg;DAL
8518280.0;Brunni;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G441.pdf;46.8210283375, 8.43519583601;http://lod.opentransportdata.swiss/didok/8518280;441.0;Luzern - Hergiswil - Engelberg;BRNI
8516061.0;Horw Süd (Verzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G451.pdf;46.9873073935, 8.28132853325;http://lod.opentransportdata.swiss/didok/8516061;451.0;Luzern - Meiringen - Interlaken Ost;HWS
8508315.0;Kerns-Kägiswil;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G451.pdf;46.8983894369, 8.17945533197;http://lod.opentransportdata.swiss/didok/8508315;451.0;Luzern - Meiringen - Interlaken Ost;KER
8508313.0;Sachseln;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G451.pdf;46.8371326055, 8.24557884649;http://lod.opentransportdata.swiss/didok/8508313;451.0;Luzern - Meiringen - Interlaken Ost;SACH
8508327.0;Ewil Maxon;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G451.pdf;46.8371326055, 8.24557884649;http://lod.opentransportdata.swiss/didok/8508327;451.0;Luzern - Meiringen - Interlaken Ost;EWMA
8518989.0;Brienzwiler West (Spw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G451.pdf;46.7327666838, 8.03947340083;http://lod.opentransportdata.swiss/didok/8518989;451.0;Luzern - Meiringen - Interlaken Ost;BRWS
8508305.0;Brienz;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G451.pdf;;http://lod.opentransportdata.swiss/didok/8508305;451.0;Luzern - Meiringen - Interlaken Ost;BRZ
8507492.0;Interlaken Ost;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G451.pdf;46.6884894212, 7.86600414594;http://lod.opentransportdata.swiss/didok/8507492;451.0;Luzern - Meiringen - Interlaken Ost;IO
8515482.0;Zürich Aussersihl (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G461.pdf;47.3827805142, 8.53249635497;http://lod.opentransportdata.swiss/didok/8515482;461.0;Zürich - Thalwil - Zug - Luzern;ZAU
8502202.0;Rotkreuz;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G461.pdf;47.1438775904, 8.45306253431;http://lod.opentransportdata.swiss/didok/8502202;461.0;Zürich - Thalwil - Zug - Luzern;RK
8518788.0;Rotkreuz Südwest;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G461.pdf;47.1438775904, 8.45306253431;http://lod.opentransportdata.swiss/didok/8518788;461.0;Zürich - Thalwil - Zug - Luzern;RKSW
8502201.0;Gisikon-Root;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G461.pdf;47.1126370619, 8.38963320804;http://lod.opentransportdata.swiss/didok/8502201;461.0;Zürich - Thalwil - Zug - Luzern;GSK
8502241.0;Rotsee (Verzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G461.pdf;47.0796233032, 8.33264201479;http://lod.opentransportdata.swiss/didok/8502241;461.0;Zürich - Thalwil - Zug - Luzern;ROTS
8503000.0;Zürich HB;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G462.pdf;47.3827805142, 8.53249635497;http://lod.opentransportdata.swiss/didok/8503000;462.0;Zürich - Enge - Zug - Arth-Goldau;ZUE
8503047.0;Zürich Langstrasse;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G462.pdf;47.3827805142, 8.53249635497;http://lod.opentransportdata.swiss/didok/8503047;462.0;Zürich - Enge - Zug - Arth-Goldau;ZLST
8503200.0;Kilchberg;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G462.pdf;47.3231695927, 8.54450003124;http://lod.opentransportdata.swiss/didok/8503200;462.0;Zürich - Enge - Zug - Arth-Goldau;KIL
8515993.0;Baar Lindenpark;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G462.pdf;47.1543542227, 8.51187149426;http://lod.opentransportdata.swiss/didok/8515993;462.0;Zürich - Enge - Zug - Arth-Goldau;BAAL
8517527.0;Zug Casino;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G462.pdf;47.1543542227, 8.51187149426;http://lod.opentransportdata.swiss/didok/8517527;462.0;Zürich - Enge - Zug - Arth-Goldau;ZGCA
8517112.0;Walchwil Hörndli;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G462.pdf;47.1088939684, 8.52943404276;http://lod.opentransportdata.swiss/didok/8517112;462.0;Zürich - Enge - Zug - Arth-Goldau;WCHO
8502205.0;Walchwil;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G462.pdf;47.1088939684, 8.52943404276;http://lod.opentransportdata.swiss/didok/8502205;462.0;Zürich - Enge - Zug - Arth-Goldau;WCHW
8508084.0;Kirchberg-Alchenflüh;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G481.pdf;47.0861699517, 7.56961468613;http://lod.opentransportdata.swiss/didok/8508084;481.0;Solothurn - Burgdorf - Konolfingen - Thun;KIAL
8508260.0;Grosshöchstetten;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G481.pdf;46.9068052427, 7.63345271737;http://lod.opentransportdata.swiss/didok/8508260;481.0;Solothurn - Burgdorf - Konolfingen - Thun;GH
8508255.0;Oberdiessbach;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G481.pdf;46.8355855267, 7.63827182383;http://lod.opentransportdata.swiss/didok/8508255;481.0;Solothurn - Burgdorf - Konolfingen - Thun;OD
8508253.0;Heimberg;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G481.pdf;46.7944580118, 7.60453040038;http://lod.opentransportdata.swiss/didok/8508253;481.0;Solothurn - Burgdorf - Konolfingen - Thun;HMB
8507100.0;Thun;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G481.pdf;46.7478987583, 7.62319654498;http://lod.opentransportdata.swiss/didok/8507100;481.0;Solothurn - Burgdorf - Konolfingen - Thun;TH
8500260.0;Crémines-Zoo;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G482.pdf;47.2866766574, 7.45295994191;http://lod.opentransportdata.swiss/didok/8500260;482.0;Moutier - Solothurn - Ramsei - Langnau;ZOO
8500263.0;Im Holz;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G482.pdf;47.2297428587, 7.46890262067;http://lod.opentransportdata.swiss/didok/8500263;482.0;Moutier - Solothurn - Ramsei - Langnau;IMHO
8508080.0;Oberburg;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G482.pdf;;http://lod.opentransportdata.swiss/didok/8508080;482.0;Moutier - Solothurn - Ramsei - Langnau;OBB
8508269.0;Neumühle;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G482.pdf;46.9623152774, 7.74894807348;http://lod.opentransportdata.swiss/didok/8508269;482.0;Moutier - Solothurn - Ramsei - Langnau;NM
8508181.0;Langenthal Süd;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G492.pdf;47.2157021108, 7.80374998863;http://lod.opentransportdata.swiss/didok/8508181;492.0;Langenthal - Huttwil - Ramsei;LTHS
8508185.0;Kleindietwil;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G492.pdf;47.1588402383, 7.80064780415;http://lod.opentransportdata.swiss/didok/8508185;492.0;Langenthal - Huttwil - Ramsei;KDI
8508278.0;Dürrenroth;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G492.pdf;47.081951273, 7.77998645445;http://lod.opentransportdata.swiss/didok/8508278;492.0;Langenthal - Huttwil - Ramsei;DROT
8508267.0;Ramsei;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G492.pdf;46.9813957068, 7.72361841663;http://lod.opentransportdata.swiss/didok/8508267;492.0;Langenthal - Huttwil - Ramsei;RAM
8500020.0;Muttenz;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G501.pdf;47.5262386939, 7.65002525926;http://lod.opentransportdata.swiss/didok/8500020;501.0;St-Louis - Basel SBB - Basel GB - Basel SBB RB/D;MU
8500151.0;Basel SBB RB Gr D;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G501.pdf;47.5262386939, 7.65002525926;http://lod.opentransportdata.swiss/didok/8500151;501.0;St-Louis - Basel SBB - Basel GB - Basel SBB RB/D;BRBD
8515375.0;Basel Bad Rbf KH (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G502.pdf;47.5591452444, 7.59458004936;http://lod.opentransportdata.swiss/didok/8515375;502.0;Basel Kleinhüningen Hafen - Basel SBB RB/E;BADH
8500090.0;Basel Bad Bf;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G502.pdf;47.5591452444, 7.59458004936;http://lod.opentransportdata.swiss/didok/8500090;502.0;Basel Kleinhüningen Hafen - Basel SBB RB/E;BAD
8515399.0;Gellert Nord (Abzw);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G502.pdf;47.5591452444, 7.59458004936;http://lod.opentransportdata.swiss/didok/8515399;502.0;Basel Kleinhüningen Hafen - Basel SBB RB/E;GELN
8500154.0;Basel SBB RB Gr G;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G502.pdf;47.5262386939, 7.65002525926;http://lod.opentransportdata.swiss/didok/8500154;502.0;Basel Kleinhüningen Hafen - Basel SBB RB/E;BRBG
8517131.0;Pratteln Salina Raurica;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G511.pdf;47.5198794834, 7.6937147722;http://lod.opentransportdata.swiss/didok/8517131;511.0;Basel SBB - Stein-S. - Brugg;PRSR
8501019.0;La Plaine-Frontière;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G101.pdf;46.1769054679, 5.97159351632;http://lod.opentransportdata.swiss/didok/8501019;101.0;La Plaine - Genève - Coppet;LPFR
8501027.0;Châtelaine (bif);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G101.pdf;46.2119780617, 6.09537645209;http://lod.opentransportdata.swiss/didok/8501027;101.0;La Plaine - Genève - Coppet;CHNE
8501028.0;Furet (bif);http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G101.pdf;46.2083180994, 6.14449245312;http://lod.opentransportdata.swiss/didok/8501028;101.0;La Plaine - Genève - Coppet;FUBI
8516283.0;Genève-Sécheron;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G101.pdf;46.2083180994, 6.14449245312;http://lod.opentransportdata.swiss/didok/8516283;101.0;La Plaine - Genève - Coppet;GESE
8501011.0;Les Tuileries;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G101.pdf;46.255912079, 6.14603212348;http://lod.opentransportdata.swiss/didok/8501011;101.0;La Plaine - Genève - Coppet;TUI
8501015.0;Tannay;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G101.pdf;46.3124129321, 6.16712785112;http://lod.opentransportdata.swiss/didok/8501015;101.0;La Plaine - Genève - Coppet;TAN
8501000.0;Zimeysa;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G102.pdf;46.2153104823, 6.03752746924;http://lod.opentransportdata.swiss/didok/8501000;102.0;La Plaine - Genève La Praille;ZIM
8501006.0;Meyrin;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G102.pdf;46.2119780617, 6.09537645209;http://lod.opentransportdata.swiss/didok/8501006;102.0;La Plaine - Genève La Praille;VM
8501038.0;Genève Poste 1;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G111.pdf;46.2083180994, 6.14449245312;http://lod.opentransportdata.swiss/didok/8501038;111.0;Genève-Aéroport - Genève - Nyon;GEPO
8516283.0;Genève-Sécheron;http://www.fahrplanfelder.ch/fileadmin/fap_pdf_graphic_tt/2017/G111.pdf;46.2083180994, 6.14449245312;http://lod.opentransportdata.swiss/didok/8516283;111.0;Genève-Aéroport - Genève - Nyon;GESE
